country,region_id,authority_id,auth_name_e,old_park_id,new_park_id,park_offical_id
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_3ef96cd58307;HINBO_5ac31654f350,e8e36fe4880d,HINBO_0
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_3a822da3c5a6;HINBO_081e655b7870,b64560eb6a98,HINBO_1
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_8ecde57d45f7,06309cb41191,HINBO_2
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_dfe0909ca803,79dbe5666510,HINBO_3
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_fc8b420c9281,3848f1c0c240,HINBO_4
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_943ea4ed868f,ad3c8f44294e,HINBO_5
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_cc8ba04620cd,a918af203a49,HINBO_6
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_f0ced71d24bd,ca576ea26110,HINBO_7
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_e388159bda3d;HINBO_0d2c8be054f7,e5e3403767f7,HINBO_8
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_f80a426d85de;HINBO_fedbe598090c,b7c04f605753,HINBO_9
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_096770f471c8;HINBO_37d72c819e58,aa6385a5a368,HINBO_10
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_7b2b8c93dd78,40bdefef0dd8,HINBO_11
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_5729b6c50d72,bede65f1fc51,HINBO_12
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_e0452cf63418;HINBO_d8c9b163203b,edb63e93957b,HINBO_13
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_dcbc79abeb49,f5992ccfdd55,HINBO_14
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_a51160d6f3f9;HINBO_e99400993e1c,ff06b869374d,HINBO_15
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_9fb2d968db15,689b011cab33,HINBO_16
England,E12000004,E07000132,Hinckley and Bosworth,HINBO_f7c4a2d50d1e;HINBO_822c2995da8e,bf6cc54f18ed,HINBO_17
